qid10,qid20,qid30,qid40,qid50,qid60,qid70,qid80,qid90,qid100,qid110,score0,score1,score2,score3,score4,score5,score6
3,3,4,4,4,4,4,5,4,3,3,88,28,0,30,20,25,60
5,5,4,4,4,4,4,2,4,3,3,98,18,18,13,0,8.33,80
3,3,4,3,5,4,5,5,3,5,2,50,28,46,56.5,40,58.34,20
5,3,5,5,5,4,4,2,4,5,3,53,46,46,17,20,8.33,0
5,5,3,3,5,4,4,2,5,3,3,80,36,54,4.5,20,16.67,30
5,3,2,2,2,4,4,5,4,3,2,68,46,18,34,0,0,0
5,5,4,2,4,4,4,5,4,4,1,88,18,18,17,0,8.33,60
4,5,4,2,2,4,4,5,4,3,3,78,18,0,42.5,0,8.33,50
5,4,4,4,4,4,5,5,3,5,2,67,54,36,52.5,0,25,60
5,5,4,2,5,4,4,2,3,4,4,70,18,46,35,0,25,40
5,5,5,5,5,5,5,3,3,5,3,40,54,18,43.5,60,25,20
5,5,4,5,3,4,4,2,3,3,3,80,18,18,26.5,0,25,40
5,5,3,3,5,4,4,2,5,5,3,75,36,54,4.5,20,16.67,30
5,5,4,4,2,4,4,2,3,3,4,65,18,46,48,0,41.67,60
5,3,2,4,4,4,4,2,5,4,4,70,64,18,30,0,16.67,50
5,3,4,4,3,4,5,2,3,5,4,45,64,46,56.5,0,41.67,40
5,5,4,4,4,4,4,2,4,5,3,83,36,18,21.5,0,8.33,80
4,4,4,2,3,5,4,2,3,5,4,42,36,46,56.5,40,25,30
4,3,3,4,3,4,4,5,4,3,2,63,28,46,30,0,33.34,30
5,3,4,2,4,4,4,2,5,3,3,80,46,18,34,0,8.33,50
4,5,3,4,5,4,4,2,4,4,4,78,36,18,21.5,0,0,50
5,5,4,4,5,4,4,2,4,3,4,88,18,18,13,0,8.33,60
5,3,4,5,4,4,4,5,4,5,3,68,28,46,25.5,0,25,40
5,5,4,5,4,4,4,2,4,3,3,88,18,18,8.5,0,8.33,60
3,5,4,4,3,4,5,3,3,5,3,75,18,0,39.5,20,41.67,60
5,5,4,5,4,4,4,4,3,5,3,80,36,18,35,0,8.33,60
4,5,4,4,2,4,4,5,4,4,2,78,18,0,47,0,25,70
5,5,5,4,5,4,4,5,4,5,2,73,54,18,21.5,20,8.33,40
4,3,4,2,4,4,5,5,4,5,2,73,10,28,34,0,8.33,50
5,5,4,4,5,4,4,5,4,4,2,78,36,18,21.5,0,8.33,60
4,5,3,4,3,4,4,5,4,5,2,83,18,18,13,0,16.67,50
5,3,3,2,3,5,5,3,4,5,3,48,46,64,17,40,16.67,0
5,3,4,4,5,4,4,3,4,3,2,78,46,18,30,0,8.33,40
5,5,4,4,4,5,4,5,3,5,2,65,18,46,39.5,40,25,80
4,3,4,4,5,4,4,5,5,4,2,85,10,0,30,0,8.33,60
5,3,4,4,4,4,4,5,4,4,2,73,28,46,21.5,0,8.33,60
5,5,3,4,4,4,4,2,4,4,3,83,36,36,13,0,16.67,60
4,3,4,4,4,4,4,3,3,5,2,75,28,28,56.5,0,8.33,70
5,3,4,5,3,5,4,2,4,4,5,53,64,46,34,40,25,20
4,5,4,3,4,4,4,3,4,4,3,93,0,18,21.5,20,25,70
5,5,3,2,4,4,4,2,4,5,4,63,54,64,17,0,0,40
4,3,4,4,4,4,4,2,4,3,3,83,28,0,38.5,0,8.33,70
5,5,4,2,5,4,5,2,3,5,4,65,36,18,43.5,0,8.33,40
4,5,4,2,5,4,4,5,4,3,2,68,0,28,34,0,25,50
5,5,3,3,3,4,5,5,3,5,2,50,54,82,39.5,20,50.01,20
4,5,4,2,4,4,4,5,4,5,2,73,18,0,34,0,8.33,70
4,3,4,4,3,4,4,5,3,5,2,75,10,0,48,0,25,50
5,5,4,5,5,4,4,2,4,3,3,78,18,18,8.5,0,8.33,40
5,4,4,4,5,4,4,2,4,4,3,80,36,36,26,0,25,40
5,3,5,2,5,4,4,2,3,3,5,55,64,18,52,20,8.33,0
5,5,4,2,4,4,4,2,4,3,4,93,18,18,17,0,8.33,60
5,3,4,3,4,5,4,5,4,5,3,53,46,64,30,60,25,40
5,4,4,4,3,4,4,2,3,3,4,67,54,36,44,0,41.67,40
4,5,4,4,4,4,4,4,3,4,3,80,18,0,48,0,8.33,90
5,5,5,3,4,4,4,3,4,5,2,83,18,36,4.5,40,25,40
5,5,4,4,5,4,4,2,5,3,4,90,18,18,13,0,8.33,70
5,3,4,4,4,4,4,5,5,4,4,80,28,18,21.5,0,8.33,70
4,4,4,4,3,5,4,5,3,4,3,42,36,46,61,40,58.34,50
4,5,4,3,4,4,4,5,4,5,2,68,36,46,47,20,41.67,70
5,5,5,2,5,4,4,2,4,3,5,78,18,18,8.5,20,8.33,20
5,5,4,2,4,4,4,5,4,3,2,83,18,18,25.5,0,25,60
5,3,4,2,4,4,4,5,4,5,3,68,46,18,34,0,8.33,40
4,3,4,4,4,4,4,5,4,3,3,83,28,28,38.5,0,8.33,70
5,5,4,5,5,4,4,2,4,3,3,88,18,18,8.5,0,8.33,40
4,5,4,4,5,4,4,5,4,5,2,88,0,0,21.5,0,8.33,70
5,3,4,4,3,4,4,3,4,4,3,58,64,46,47,0,41.67,40
5,5,4,2,3,5,4,2,3,4,2,65,36,46,43.5,40,25,40
5,5,5,5,2,4,4,2,5,5,4,70,18,18,8.5,20,8.33,30
4,5,4,4,4,4,4,5,4,4,2,93,0,0,21.5,0,8.33,90
5,3,4,5,5,4,4,5,4,5,2,53,64,46,34,0,8.33,20
5,5,4,2,5,4,4,3,4,5,3,73,36,18,34,0,25,40
5,5,3,2,2,4,4,4,4,5,3,73,36,36,17,0,0,20
5,5,4,4,4,4,4,2,4,3,4,83,18,18,21.5,0,25,80
5,5,5,4,5,4,4,5,5,5,3,70,36,46,21.5,20,25,50
5,5,3,5,4,4,5,2,4,4,3,78,54,36,8.5,0,0,40
4,3,4,4,4,5,4,3,3,3,2,70,28,0,65,40,25,70
5,5,5,2,5,4,4,5,4,5,2,68,36,18,17,20,8.33,20
5,3,4,3,5,4,4,2,4,4,3,78,28,36,21.5,20,25,20
5,5,4,5,4,4,4,2,4,4,4,93,18,18,8.5,0,8.33,60
4,3,4,4,4,4,4,5,3,3,2,65,28,28,65,0,25,70
4,5,4,4,4,4,4,5,5,3,2,90,0,0,30,0,25,100
4,5,4,5,5,4,4,2,4,4,3,83,0,0,17,0,8.33,50
5,5,2,3,5,4,4,2,4,3,3,58,54,36,21.5,20,16.67,20
5,3,4,2,4,5,4,5,5,4,3,75,28,18,25.5,40,8.33,50
5,5,4,4,5,4,4,2,4,5,3,68,36,18,21.5,0,8.33,60
5,3,4,4,5,4,4,5,4,5,2,73,46,18,30,0,8.33,40
4,5,4,3,4,4,4,5,5,4,2,80,18,46,38.5,20,41.67,80
5,3,4,5,5,4,4,2,3,3,4,45,64,46,60.5,0,41.67,20
5,4,4,4,4,5,5,5,4,5,2,50,72,64,43,40,25,60
5,5,3,4,5,4,4,2,3,3,2,75,36,36,22.5,0,0,40
5,3,4,4,4,4,4,5,3,5,2,65,64,46,65,0,25,60
5,3,4,2,4,4,4,5,4,5,3,68,46,46,42.5,0,25,40
4,3,4,3,5,4,4,5,4,5,3,68,28,18,38.5,20,25,30
4,3,5,3,4,5,4,2,3,5,3,50,28,18,48,80,25,30
5,3,4,4,3,4,4,2,4,3,2,63,64,46,47,0,41.67,40
4,5,4,3,4,4,4,5,4,4,2,83,0,18,21.5,20,25,70
4,5,4,5,4,4,4,2,3,3,3,75,18,0,43.5,0,8.33,70
5,4,4,5,4,5,5,2,4,3,3,70,36,64,13,40,8.33,40
4,5,4,3,4,4,4,2,4,5,2,83,0,18,21.5,20,25,70
5,5,4,5,3,4,4,2,4,3,4,73,18,18,17,0,41.67,40
5,3,2,2,5,5,4,5,3,5,2,50,46,46,43.5,40,0,0
3,5,4,4,4,4,4,2,4,5,4,83,18,0,21.5,20,25,80
4,5,4,4,4,4,4,5,4,4,2,83,18,0,38.5,0,25,90
4,3,4,2,3,4,4,2,4,3,3,58,46,0,51,0,25,30
5,4,4,2,4,4,4,5,3,5,2,57,54,64,56.5,0,25,40
3,4,4,4,4,4,4,2,4,4,3,60,54,18,43,20,58.34,60
4,5,4,4,4,4,4,5,3,3,2,80,0,0,39.5,0,25,90
5,3,2,2,2,4,4,5,4,5,3,43,64,46,42.5,0,0,0
5,3,4,2,5,4,5,3,3,4,3,55,46,46,60.5,0,25,20
5,3,4,3,5,4,4,3,3,5,3,55,46,64,56.5,20,41.67,20
5,5,5,3,5,4,4,5,3,4,2,75,18,64,22.5,40,25,20
5,5,4,2,3,4,4,2,4,3,3,73,36,18,25.5,0,25,40
4,3,4,4,2,4,4,5,3,4,2,65,46,0,82,0,25,50
5,5,4,2,4,4,4,2,3,3,3,85,18,18,43.5,0,25,60
5,4,4,5,4,4,4,2,4,3,4,70,72,36,30,0,8.33,40
3,3,4,3,5,4,4,5,3,3,2,75,28,18,48,40,41.67,20
5,5,4,4,4,4,4,2,4,4,3,98,18,18,13,0,8.33,80
5,3,4,4,2,5,4,3,4,3,2,53,64,46,47,40,8.33,40
5,5,4,2,2,4,5,2,3,3,4,65,36,18,60.5,0,25,40
5,3,5,4,5,4,4,2,4,5,3,58,46,46,21.5,20,8.33,20
5,3,3,3,4,4,4,2,4,4,3,78,46,54,13,20,16.67,20
5,5,4,4,4,4,4,5,3,5,2,75,36,18,48,0,25,80
4,5,4,4,5,4,4,2,4,3,2,88,0,0,21.5,0,8.33,70
3,5,4,4,5,4,4,2,4,5,3,68,0,28,13,20,25,60
4,5,4,4,4,4,4,5,4,4,3,93,0,0,21.5,0,8.33,90
5,5,4,4,4,4,4,5,3,3,2,85,18,18,31,0,8.33,80
3,3,4,2,2,4,4,5,4,5,2,68,10,0,34,20,25,20
5,5,4,5,5,4,4,5,5,3,2,85,18,18,8.5,0,8.33,50
5,5,4,4,3,5,4,5,4,5,2,63,54,46,30,40,25,60
3,3,4,2,4,4,4,5,4,4,2,78,10,0,25.5,20,25,40
5,5,2,2,2,5,4,2,3,5,3,50,36,18,43.5,40,0,20
5,5,4,3,4,4,5,4,3,5,3,60,36,64,39.5,20,25,60
5,3,4,4,3,4,4,5,3,5,2,75,46,18,48,0,25,40
5,5,4,4,5,4,4,5,4,3,3,88,18,18,13,0,8.33,60
4,5,4,4,4,4,4,5,5,4,2,100,0,0,21.5,0,8.33,100
4,3,4,4,4,4,4,5,3,4,2,85,10,0,48,0,8.33,70
4,4,4,4,5,4,4,2,5,5,3,62,36,18,43,0,25,60
5,4,4,4,4,5,4,2,3,5,3,52,54,64,44,40,25,60
5,5,5,4,4,4,4,3,3,4,2,80,18,18,22.5,20,8.33,60
5,5,4,3,4,4,4,5,4,3,2,78,36,36,21.5,20,25,60
5,3,4,2,2,5,5,3,3,5,2,35,64,46,69,40,25,20
5,5,4,4,5,4,5,3,4,3,2,78,36,18,21.5,0,8.33,60
5,5,4,5,4,4,4,3,4,5,4,73,18,46,8.5,0,8.33,60
5,4,4,3,2,5,4,5,4,5,2,40,72,82,43,60,25,20
5,5,4,4,5,4,4,5,4,4,2,78,36,18,21.5,0,8.33,60
5,5,5,2,5,4,5,3,4,4,2,73,36,18,17,20,8.33,20
5,3,4,4,5,4,4,5,4,4,2,78,46,46,30,0,8.33,40
4,4,4,5,4,4,4,5,4,5,2,60,18,46,21.5,0,8.33,50
5,5,3,5,3,4,5,5,3,5,2,60,54,36,35,0,33.34,20
5,3,4,5,4,4,4,5,4,4,3,78,46,18,25.5,0,8.33,40
4,4,5,4,4,5,4,5,3,5,3,47,36,46,52.5,60,25,50
5,5,4,2,5,4,4,5,4,5,2,68,36,18,25.5,0,8.33,40
5,5,2,2,2,4,4,5,4,5,2,73,18,18,17,0,0,20
5,4,4,4,3,4,4,2,3,5,5,42,72,64,61,0,58.34,40
5,3,4,3,4,4,4,5,4,5,2,63,46,36,30,20,41.67,40
5,5,4,4,5,4,4,2,3,4,3,75,18,18,39.5,0,25,60
5,3,4,4,4,4,4,5,4,5,3,68,46,18,30,0,8.33,60
3,5,4,4,4,5,4,5,4,4,2,78,0,28,13,60,25,80
3,5,2,5,4,4,4,2,4,3,3,83,0,0,8.5,20,33.34,40
5,3,4,4,3,4,4,3,4,3,5,83,28,46,21.5,0,25,40
5,3,4,4,4,4,4,5,5,5,3,70,46,46,38.5,0,25,70
3,3,4,3,5,4,4,5,4,5,2,58,28,46,30,40,41.67,20
5,3,4,4,2,4,4,5,3,3,2,60,64,46,65,0,8.33,40
5,5,4,3,4,4,4,2,3,5,3,65,36,36,39.5,20,25,60
5,5,5,4,5,4,5,2,4,5,4,73,18,18,4.5,20,8.33,40
4,3,4,5,4,4,4,5,4,3,3,78,28,28,34,0,8.33,50
5,3,4,3,4,4,4,5,4,3,3,68,46,64,30,20,25,40
4,4,3,3,5,5,4,5,4,3,2,60,54,82,26,60,16.67,10
4,3,4,4,2,4,4,5,4,5,2,68,28,28,47,0,8.33,50
4,5,3,3,2,5,4,2,4,3,4,78,18,36,21.5,60,16.67,30
5,3,4,4,4,5,4,5,4,5,3,53,46,46,38.5,40,25,60
5,5,4,4,4,4,4,3,4,5,2,78,36,18,21.5,0,8.33,80
5,4,4,3,5,4,4,5,4,5,2,55,72,82,34.5,20,25,20
5,5,5,3,4,4,4,2,3,5,4,50,54,64,48,40,41.67,40
5,3,2,2,2,4,4,2,4,3,3,63,46,18,34,0,0,0
5,4,5,2,5,4,4,2,4,5,3,50,54,64,21.5,20,8.33,0
5,3,4,4,4,4,4,5,4,3,2,88,28,18,30,0,25,60
4,4,4,5,4,4,4,5,4,3,2,65,36,46,38.5,0,41.67,50
5,3,4,2,4,4,4,2,3,4,3,75,46,18,52,0,8.33,40
4,4,4,4,4,4,4,5,3,3,2,72,36,46,52.5,0,8.33,70
5,5,5,5,5,4,4,3,3,5,3,45,36,46,35,20,25,20
5,3,2,3,5,5,4,2,4,3,4,63,28,36,13,60,16.67,0
5,5,4,4,5,4,4,2,4,4,4,83,54,18,30,0,8.33,60
5,5,4,5,4,4,4,2,5,3,5,95,18,18,8.5,0,8.33,70
5,5,4,4,4,4,4,5,5,3,2,85,36,18,30,0,25,90
4,5,4,2,2,4,4,2,4,5,2,68,18,0,42.5,0,8.33,50
5,5,4,4,4,4,4,2,4,3,4,88,18,18,13,0,8.33,80
5,4,4,4,5,4,4,5,4,3,2,60,54,64,34.5,0,41.67,40
4,3,4,4,4,4,4,2,4,4,3,73,28,28,38.5,0,8.33,70
4,3,4,3,4,4,4,2,5,4,2,70,46,18,47,20,25,60
3,4,4,2,5,4,4,5,5,5,2,47,36,46,38.5,20,58.34,30
4,5,4,2,3,4,4,5,4,4,1,73,18,28,34,0,25,50
4,3,4,2,4,4,4,5,4,3,2,73,46,0,51,0,8.33,50
5,5,4,4,2,4,4,2,4,3,3,73,54,46,38.5,0,8.33,60
5,5,4,5,3,4,5,3,4,5,2,63,18,46,8.5,0,25,40
4,3,3,2,5,4,5,5,4,5,2,58,46,18,34,0,0,10
5,3,4,5,4,4,5,2,4,5,2,58,46,46,34,0,25,40
5,5,4,3,3,4,4,2,5,4,3,80,36,36,21.5,20,41.67,50
5,5,4,3,4,4,4,5,4,3,2,83,18,36,13,20,25,60
5,5,2,4,2,4,4,3,3,3,2,70,36,18,39.5,0,0,40
5,3,5,5,5,5,4,3,4,3,2,48,46,46,17,60,8.33,0
5,5,4,5,3,5,4,2,4,5,4,48,36,46,25.5,40,41.67,40
5,4,4,3,4,4,4,5,4,5,3,65,36,54,17.5,20,25,40
5,4,4,4,4,4,4,4,4,3,2,65,54,64,34.5,0,25,60
5,5,4,4,5,4,4,3,4,3,3,68,36,46,21.5,0,25,60
5,5,4,4,4,4,4,2,3,4,3,75,36,46,39.5,0,8.33,80
5,3,2,3,4,4,4,5,4,5,3,63,46,64,21.5,20,16.67,20
5,5,4,2,5,4,4,3,4,5,2,73,36,18,25.5,0,8.33,40
5,5,4,3,4,4,5,5,4,3,2,83,36,36,21.5,20,25,60
4,5,4,4,4,4,4,2,3,5,4,70,18,0,56.5,0,25,90
3,5,3,4,3,4,4,5,4,4,2,68,36,46,13,20,33.34,40
4,4,5,4,5,4,4,3,3,4,3,47,36,46,52.5,20,25,30
5,3,4,4,3,4,4,5,5,3,2,85,28,46,21.5,0,25,50
5,4,4,5,4,4,4,2,4,4,3,70,54,64,21.5,0,8.33,40
3,3,4,3,3,4,4,5,5,4,3,75,10,18,21.5,40,58.34,30
5,3,4,4,4,4,4,2,4,4,4,58,64,46,47,0,25,60
5,5,4,4,4,4,4,5,4,4,2,93,18,18,13,0,8.33,80
5,3,3,4,5,4,4,5,5,4,3,60,82,36,30,0,0,30
4,5,4,4,4,4,4,5,4,4,2,98,0,0,21.5,0,8.33,90
5,5,4,3,5,4,4,2,4,5,3,68,54,36,30,20,25,40
5,3,4,2,5,4,4,3,4,3,3,68,46,46,42.5,0,25,20
3,5,4,2,4,4,4,5,4,3,2,88,0,0,25.5,20,41.67,60
5,4,4,3,3,4,4,4,4,5,2,70,36,82,17.5,20,41.67,20
3,4,4,4,4,4,4,5,3,4,3,57,36,46,52.5,20,58.34,60
5,5,4,4,4,4,4,2,4,3,4,83,18,18,21.5,0,25,80
5,3,4,3,5,4,4,2,5,5,3,75,28,36,30,20,41.67,30
5,5,4,4,5,4,4,2,5,4,3,90,18,18,13,0,8.33,70
5,5,4,2,2,4,4,5,3,5,3,75,36,18,52,0,8.33,40
4,3,4,4,4,4,4,5,4,3,2,63,28,28,47,0,25,70
5,5,4,2,4,4,4,5,4,3,3,83,36,18,25.5,0,8.33,60
4,5,4,4,4,4,5,5,4,3,2,98,0,0,21.5,0,8.33,90
4,3,4,3,4,4,4,5,3,4,2,80,10,18,48,20,25,50
5,3,4,5,2,4,4,2,4,4,3,63,46,46,42.5,0,25,20
5,3,4,4,4,5,4,5,3,4,3,50,64,46,65,40,41.67,60
4,3,4,3,5,5,4,2,3,3,3,55,28,46,56.5,60,41.67,30
5,5,4,3,4,4,4,3,4,4,2,83,18,36,13,20,25,60
5,5,4,3,5,4,4,2,4,3,2,73,18,36,21.5,20,41.67,40
3,5,2,2,2,4,4,5,3,3,2,65,0,0,35,20,33.34,20
5,3,4,2,3,4,5,5,4,5,2,58,64,46,51,0,41.67,20
5,5,4,2,4,4,5,5,4,5,2,73,36,46,25.5,0,8.33,60
4,5,4,5,4,4,4,2,4,3,3,83,0,0,17,0,8.33,70
5,4,4,4,4,4,4,5,3,5,2,62,36,36,44,0,41.67,60
4,3,4,2,4,4,4,5,4,4,3,68,28,0,51,0,25,50
4,5,4,2,4,4,4,2,5,3,3,85,0,0,25.5,0,8.33,80
4,3,3,3,3,4,4,2,3,5,3,55,46,64,48,20,33.34,10
4,3,4,2,4,4,4,5,3,5,2,55,28,28,69,0,25,50
5,4,4,4,4,5,4,5,3,4,3,57,54,64,52.5,40,25,60
3,5,4,3,5,4,4,2,4,3,4,83,0,18,13,40,41.67,40
5,3,3,2,4,5,4,2,3,5,3,50,64,64,43.5,40,0,20
4,3,2,2,5,4,4,5,4,5,2,63,28,0,34,0,0,10
5,4,4,3,3,4,4,2,4,4,3,60,54,54,34.5,20,58.34,20
5,4,4,4,5,4,4,5,4,3,2,60,72,64,43,0,25,40
4,3,4,2,5,4,4,2,4,5,5,68,28,0,42.5,0,8.33,30
5,4,4,5,4,5,4,5,3,5,2,47,72,64,48,40,8.33,40
4,5,4,3,4,4,4,5,4,5,2,63,36,46,38.5,20,25,70
4,3,4,2,4,5,4,3,4,3,2,63,28,28,51,40,25,50
4,3,4,5,4,4,4,5,5,4,2,75,46,0,51,0,25,60
5,5,4,5,4,4,4,2,4,3,4,83,36,46,17,0,8.33,60
5,5,4,4,2,4,4,3,4,3,3,73,36,18,38.5,0,25,60
5,3,4,4,4,4,4,2,4,4,3,83,46,18,30,0,8.33,60
4,3,4,5,4,4,4,2,4,5,4,63,28,28,34,0,8.33,50
5,5,5,5,4,4,4,2,5,3,5,85,18,18,0,20,8.33,50
5,3,3,5,5,4,4,2,5,5,3,60,64,36,25.5,0,16.67,10
4,5,4,3,4,4,4,3,5,5,2,80,0,18,21.5,20,25,80
4,5,4,5,4,5,4,2,4,3,5,83,0,0,17,40,8.33,70
5,5,4,2,4,4,4,5,3,3,2,85,18,46,35,0,8.33,60
4,5,4,3,4,5,4,2,4,5,3,78,0,18,30,60,41.67,70
5,3,4,4,4,4,4,5,5,4,3,65,46,46,30,0,25,70
5,3,4,5,5,5,4,3,3,3,3,50,46,46,43.5,40,25,20
4,5,4,4,4,5,4,3,4,4,4,73,18,28,30,40,8.33,90
5,5,4,2,2,5,4,2,4,3,4,73,18,18,25.5,40,8.33,40
3,5,4,4,4,4,4,5,3,3,2,95,0,0,31,20,25,80
4,3,4,4,4,5,5,2,4,3,3,73,10,28,30,40,8.33,70
3,5,4,2,4,5,4,5,3,5,2,60,18,0,52,60,41.67,60
5,4,4,4,3,4,4,5,4,3,3,55,54,64,34.5,0,41.67,40
4,5,4,3,4,4,4,2,4,5,2,88,0,18,21.5,20,25,70
5,4,4,4,4,4,4,5,4,5,2,70,36,64,26,0,25,60
5,3,3,5,4,5,4,2,3,4,3,50,64,64,35,40,0,20
4,3,4,3,4,4,4,5,4,3,3,68,28,46,38.5,20,41.67,50
5,4,4,3,4,4,4,5,3,3,1,77,54,54,44,20,25,40
5,5,4,3,2,4,4,5,3,5,2,70,18,64,39.5,20,25,40
5,5,3,4,4,5,4,2,5,4,4,85,36,36,4.5,40,0,70
4,5,4,4,5,4,4,5,4,3,2,83,18,0,30,0,8.33,70
5,3,3,3,5,5,4,3,4,4,2,58,64,54,21.5,60,16.67,0
5,4,4,2,5,5,4,5,3,3,2,47,54,64,56.5,40,25,20
5,5,4,4,4,4,5,2,4,3,3,83,36,18,21.5,0,8.33,80
5,3,4,4,4,5,4,2,3,4,4,50,64,46,56.5,40,25,60
5,5,4,4,4,4,4,2,4,3,3,88,36,18,21.5,0,8.33,80
4,5,4,2,4,4,4,5,5,4,2,95,0,0,25.5,0,8.33,80
4,3,4,4,4,4,4,2,4,3,4,68,28,28,38.5,0,8.33,70
4,5,4,4,4,5,4,2,5,4,3,85,0,28,21.5,40,8.33,100
5,5,4,4,5,4,5,5,4,5,2,78,18,18,13,0,8.33,60
5,5,2,2,2,5,4,2,3,3,3,55,36,18,43.5,40,16.67,20
4,5,3,5,5,4,4,2,4,3,4,78,18,18,8.5,0,0,30
4,4,4,5,5,5,4,2,4,5,3,45,36,46,38.5,40,41.67,30
5,3,4,2,4,4,4,5,3,5,2,65,46,18,60.5,0,25,40
5,3,4,2,5,5,5,5,5,5,2,50,46,46,42.5,40,25,30
4,3,4,3,4,4,4,5,4,5,2,73,28,46,38.5,20,25,50
5,5,4,4,5,4,4,2,4,3,3,73,36,18,21.5,0,8.33,60
5,5,4,5,4,4,4,2,4,3,5,83,36,18,17,0,8.33,60
4,3,2,4,3,4,4,2,4,5,3,48,28,28,38.5,0,33.34,30
4,3,4,3,4,4,4,2,4,5,2,68,28,18,38.5,20,25,50
5,3,4,2,5,5,4,2,3,3,2,35,64,46,69,40,41.67,20
5,4,4,2,5,5,4,5,3,5,2,42,54,64,56.5,40,25,20
5,5,4,2,2,5,4,5,4,5,2,43,54,46,51,40,41.67,40
4,3,3,2,4,4,4,2,4,5,4,68,46,18,34,0,0,30
4,5,4,4,5,4,4,5,5,3,2,80,18,28,38.5,0,25,80
5,3,4,4,4,4,4,5,3,5,3,60,46,46,56.5,0,25,60
5,5,4,5,5,4,4,2,4,3,5,58,54,46,25.5,0,25,40
5,5,4,5,5,4,5,2,3,3,4,60,54,46,43.5,0,25,40
5,5,4,4,5,4,5,3,4,3,3,83,18,18,13,0,25,60
4,3,4,2,4,4,4,5,5,4,3,80,10,0,34,0,8.33,60
5,5,3,5,4,5,4,2,3,3,3,65,36,64,18,40,0,40
5,5,4,2,4,4,4,2,4,4,4,83,36,18,25.5,0,8.33,60
4,3,3,2,4,4,4,5,4,4,2,78,28,18,25.5,0,0,30
5,5,4,4,4,4,4,2,4,3,4,83,18,18,13,0,25,80
5,5,4,2,2,4,4,5,3,5,2,70,36,18,52,0,8.33,40
5,5,4,4,4,4,4,5,4,4,2,88,36,18,21.5,0,8.33,80
4,5,4,5,2,4,4,5,4,5,3,63,0,28,34,0,25,50
5,5,2,2,5,4,4,5,4,3,1,83,18,18,8.5,0,0,20
4,5,2,2,4,4,4,5,3,3,2,65,18,0,52,0,16.67,50
5,5,4,2,5,4,4,5,4,3,2,83,18,18,25.5,0,25,40
5,3,3,5,5,5,4,2,3,3,4,45,82,64,43.5,40,0,0
5,3,4,4,5,4,4,5,4,3,3,63,64,46,38.5,0,8.33,40
4,5,4,4,5,4,4,2,4,3,3,88,0,0,21.5,0,8.33,70
4,5,4,4,4,4,4,2,3,4,3,80,18,0,48,0,8.33,90
5,5,4,4,4,4,4,3,3,5,3,85,18,18,31,0,8.33,80
4,3,4,4,3,5,4,5,4,4,2,63,28,0,47,40,41.67,50
5,5,4,5,3,4,4,2,3,3,4,80,36,18,35,0,25,40
5,4,4,2,4,5,4,5,3,5,2,37,72,64,65,40,41.67,40
5,5,4,4,2,4,4,2,3,3,3,70,36,46,48,0,25,60
5,5,4,4,2,4,4,5,4,4,2,83,36,18,30,0,8.33,60
5,5,2,4,4,4,4,5,4,3,2,73,36,18,21.5,0,16.67,60
4,5,4,2,4,4,4,5,3,5,2,80,0,0,43.5,0,8.33,70
4,3,4,3,4,5,5,2,4,5,2,68,28,18,38.5,60,25,50
5,5,4,4,4,4,4,2,4,4,3,98,18,18,13,0,8.33,80
4,3,4,4,3,4,4,5,4,3,3,73,28,28,47,0,41.67,50
5,5,4,5,4,4,4,2,4,4,4,88,36,18,17,0,8.33,60
5,4,4,3,3,4,4,5,3,5,2,52,36,82,44,20,58.34,20
4,3,2,2,2,4,4,5,3,5,3,55,10,0,52,0,0,10
5,5,4,2,4,4,5,2,4,5,3,78,36,18,25.5,0,8.33,60
5,3,2,2,2,4,4,2,4,3,3,53,64,46,42.5,0,0,0
4,5,4,4,4,4,4,3,5,3,3,70,36,28,38.5,0,8.33,100
5,5,5,4,5,4,4,2,5,3,3,80,36,18,13,20,8.33,50
4,5,4,2,3,5,4,2,5,3,3,70,18,0,34,40,25,60
5,4,4,5,5,4,4,2,4,3,4,50,54,64,21.5,0,25,20
4,5,4,5,4,4,4,2,3,4,4,75,0,0,43.5,0,41.67,70
4,3,4,4,4,4,4,5,3,3,2,85,10,0,48,0,8.33,70
4,3,4,4,4,4,4,5,4,3,2,83,28,0,47,0,25,70
3,5,4,4,4,5,4,5,4,3,2,78,0,0,13,60,25,80
5,4,4,5,2,4,4,5,4,5,3,55,72,64,38.5,0,8.33,20
5,4,4,2,4,4,4,3,4,5,3,60,36,64,21.5,0,8.33,40
5,4,4,3,5,4,4,3,4,5,3,45,72,82,43,20,41.67,20
5,5,4,4,4,4,4,2,4,3,3,93,18,46,13,0,8.33,80
4,4,3,3,5,4,5,2,3,3,4,47,54,82,52.5,20,33.34,10
5,3,4,3,4,4,4,5,4,5,2,63,46,36,30,20,41.67,40
5,3,4,3,4,4,4,3,3,3,3,50,64,64,65,20,41.67,40
5,4,4,4,2,4,4,5,5,4,2,72,54,36,34.5,0,8.33,50
5,3,4,4,4,4,4,5,5,4,3,85,28,46,30,0,25,70
4,5,4,4,4,4,4,2,4,4,4,88,0,0,21.5,0,8.33,90
5,5,5,4,5,4,4,5,3,5,3,60,36,18,31,20,8.33,40
5,5,4,2,3,4,4,5,3,5,3,65,36,18,43.5,0,41.67,40
4,5,3,4,4,4,4,2,4,5,3,78,36,18,21.5,0,0,70
5,5,4,5,5,4,4,5,3,5,2,70,36,18,43.5,0,25,40
